sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338158	GCA_041397485.1_ASM4139748v1_genomic	-	2.023523825	0.5208298074		8.887919092	3.151845684	0.9998372731	26389		0.1368388672	2.883646432	3.420044935	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2542	False	fraction 0.52 < 0.75	-		SRR28338158	2.731726092
SRR28338158	GCA_041397505.1_ASM4139750v1_genomic	-	1.270254406	0.5190204481		4.907369414	2.294949878	0.5806948351	13510		0.1090962009	2.081125253	2.508774502	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1292	False	fraction 0.52 < 0.75	PsrI:only 11 anchors (< 30)		SRR28338158	2.695496699
SRR28338158	GCA_041397525.1_ASM4139752v1_genomic	-	1.385166869	0.9187243338		3.309925741	1.72679885	2.13545364e-21	35574		0.1322298875	1.467633033	1.985964667	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8889609245	random		sorted_ransac	4522	False	enzymes disagree (p=2.1e-21)	-	enzymes disagree (Q=135.1, p=2.14e-21); largest deviation from CjeI	SRR28338158	3.586504521
SRR28338158	GCA_041397545.1_ASM4139754v1_genomic	-	1.352668996	0.8341786923		3.468756912	1.794418741	0.007379386172	26269		0.1165114632	1.566060469	2.022777013	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.5247610263	random		sorted_ransac	3217	False	enzymes disagree (p=0.0074)	-	enzymes disagree (Q=31.6, p=0.00738); largest deviation from CjePI	SRR28338158	3.232393936
SRR28338158	GCA_041397565.1_ASM4139756v1_genomic	-	1.918805878	0.4899847214		7.66062822	2.937462707	0.9728960928	32204		0.1221240645	2.698103939	3.176821475	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3104	False	fraction 0.49 < 0.75	CspCI:only 14 anchors (< 30)		SRR28338158	2.785542711
SRR28338158	GCA_041397585.1_ASM4139758v1_genomic	-	1.353324722	0.8065902789		3.782117585	1.919194217	3.554606877e-06	31559		0.1358442255	1.652944427	2.185444006	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7181111356	random		sorted_ransac	3815	False	enzymes disagree (p=3.6e-06)	-	enzymes disagree (Q=53.2, p=3.55e-06); largest deviation from Hin4I	SRR28338158	2.916456591
SRR28338158	GCA_041397605.1_ASM4139760v1_genomic	-	1.237199148	0.4844740882		6.268454616	2.648109814	0.8876735599	34782		0.191858379	2.272074301	3.024145327	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3090	False	fraction 0.48 < 0.75	-		SRR28338158	2.403064832
SRR28338158	GCA_041397625.1_ASM4139762v1_genomic	-	2.074107067	0.9952325377		2.230853609	1.157595845	1.105501674e-58	34419		0.1164791924	0.9293008233	1.385890867	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9528006738	random		sorted_ransac	4571	False	enzymes disagree (p=1.1e-58)	-	enzymes disagree (Q=317.8, p=1.11e-58); largest deviation from PsrI	SRR28338158	8.650989306
SRR28338158	GCA_041397645.1_ASM4139764v1_genomic	-	1.365378117	0.9311422825		3.12004775	1.641568109	1.1395172419999999e-23	47570		0.1265041575	1.393624516	1.889511701	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8976816504	random		sorted_ransac	6144	False	enzymes disagree (p=1.1e-23)	-	enzymes disagree (Q=146.6, p=1.14e-23); largest deviation from Hin4I	SRR28338158	3.836995524
SRR28338158	GCA_041397665.1_ASM4139766v1_genomic	-	1.435885159	0.7950520583		4.04893261	2.017541631	0.0001870727215	8372		0.1402505903	1.742655525	2.292427737	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI	0.6573725803	random		sorted_ransac	1067	False	enzymes disagree (p=0.00019)	PsrI:only 29 anchors (< 30)	enzymes disagree (Q=40.9, p=0.000187); largest deviation from BcgI	SRR28338158	3.503370034
SRR28338158	GCA_041397675.1_ASM4139767v1_genomic	-	1.375629275	0.7371846612		3.850661838	1.945106432	0.01621605429	4814		0.1507145196	1.649711402	2.240501463	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.5145281404	random		sorted_ransac	592	False	fraction 0.74 < 0.75; enzymes disagree (p=0.016)	BaeI:only 15 anchors (< 30);CspCI:only 26 anchors (< 30);PsrI:only 12 anchors (< 30)	enzymes disagree (Q=24.7, p=0.0162); largest deviation from HaeIV	SRR28338158	3.373823788
SRR28338158	GCA_041397705.1_ASM4139770v1_genomic	-	1.167244169	0.8225514414		3.613132535	1.853250176	1.857768899e-07	52699		0.1339472753	1.590718341	2.115782011	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.753171955	random		sorted_ransac	6251	False	enzymes disagree (p=1.9e-07)	-	enzymes disagree (Q=60.8, p=1.86e-07); largest deviation from BcgI	SRR28338158	2.925383241
SRR28338158	GCA_041397725.1_ASM4139772v1_genomic	-	1.836883389	0.982348818		2.258075745	1.175093881	1.4732668760000002e-20	42398		0.09170282776	0.995359641	1.35482812	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8853330053	random		sorted_ransac	5517	False	enzymes disagree (p=1.5e-20)	-	enzymes disagree (Q=130.8, p=1.47e-20); largest deviation from Hin4I	SRR28338158	6.065475933
SRR28338158	GCA_041397745.1_ASM4139774v1_genomic	-	1.470631392	0.8999730466		3.316616154	1.729712053	4.253393543e-16	36128		0.1231730444	1.488297322	1.971126784	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8608574612	random		sorted_ransac	4506	False	enzymes disagree (p=4.3e-16)	-	enzymes disagree (Q=107.8, p=4.25e-16); largest deviation from CjePI	SRR28338158	3.523882379
SRR28338158	GCA_041397765.1_ASM4139776v1_genomic	-	1.432477066	0.8388245638		3.832300388	1.938210649	1.644187845e-07	41289		0.1550743068	1.634270592	2.242150705	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7544140197	random		sorted_ransac	4818	False	enzymes disagree (p=1.6e-07)	-	enzymes disagree (Q=61.1, p=1.64e-07); largest deviation from BcgI	SRR28338158	2.853826875
SRR28338158	GCA_041397775.1_ASM4139777v1_genomic	-	1.123932694	0.6628375476		4.980891925	2.316404108	0.7926661889	46687		0.0975637575	2.125182657	2.507625559	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	4998	False	fraction 0.66 < 0.75	-		SRR28338158	2.298869152
SRR28338158	GCA_041397805.1_ASM4139780v1_genomic	-	1.456271762	0.9190024469		3.143391054	1.652321762	2.122543811e-14	49775		0.125902132	1.405558118	1.899085406	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8483071718	random		sorted_ransac	6359	False	enzymes disagree (p=2.1e-14)	-	enzymes disagree (Q=98.9, p=2.12e-14); largest deviation from CjePI	SRR28338158	3.747350756
SRR28338158	GCA_041397825.1_ASM4139782v1_genomic	-	1.469566588	0.9236831485		2.918480472	1.545217415	6.159058887e-11	54392		0.1128532585	1.324029093	1.766405737	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.813197421	random		sorted_ransac	6804	False	enzymes disagree (p=6.2e-11)	-	enzymes disagree (Q=80.3, p=6.16e-11); largest deviation from Hin4I	SRR28338158	3.721366463
SRR28338158	GCA_041397845.1_ASM4139784v1_genomic	-	2.286442827	0.4141278049		9.226924104	3.20584979	0.9953745115	19807		0.1231625323	2.964455662	3.447243917	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1857	False	fraction 0.41 < 0.75	BaeI:only 15 anchors (< 30);CspCI:only 3 windows after outlier trimming		SRR28338158	3.300558403
SRR28338158	GCA_041397865.1_ASM4139786v1_genomic	-	0.8316081945	0.6512251277		4.288553015	2.100490955	0.1652043232	15650		0.08927685559	1.925511534	2.275470377	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.2566219581	fixed		sorted_ransac	1742	False	fraction 0.65 < 0.75	-		SRR28338158	2.209112451
SRR28338158	GCA_041397885.1_ASM4139788v1_genomic	-	0.5560453086	0.3154912339		3.234453796	1.693522104	7.741650314e-48	7437		0.4019031041	0.9058064948	2.481237714	10	16	0.625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.9633824687	random		sorted_ransac	522	False	fraction 0.32 < 0.75; enzymes disagree (p=7.7e-48); only 10/16 enzymes produced a fit	AloI:only 17 anchors (< 30);BaeI:only 27 anchors (< 30);BplI:only 7 anchors (< 30);CspCI:only 23 anchors (< 30);PpiI:only 10 anchors (< 30);PsrI:only 4 windows after outlier trimming	enzymes disagree (Q=245.8, p=7.74e-48); largest deviation from Bsp24I	SRR28338158	1.503173134
SRR28338158	GCA_041397905.1_ASM4139790v1_genomic	-	1.2690882	0.6743002416		4.202228967	2.071154772	0.01969378793	10860		0.1213756685	1.833262833	2.309046711	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.5021395582	random		sorted_ransac	1289	False	fraction 0.67 < 0.75; enzymes disagree (p=0.02)	BaeI:only 15 anchors (< 30);CspCI:only 21 anchors (< 30);PsrI:only 29 anchors (< 30)	enzymes disagree (Q=24.1, p=0.0197); largest deviation from BslFI	SRR28338158	2.64769721
SRR28338158	GCA_041397925.1_ASM4139792v1_genomic	-	0.8667517571	0.645127316		3.972243778	1.989954164	0.6132181511	8929		0.1147324638	1.765082667	2.214825661	14	16	0.875	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	959	False	fraction 0.65 < 0.75	CspCI:only 28 anchors (< 30);PsrI:only 27 anchors (< 30)		SRR28338158	1.928247802
SRR28338158	GCA_041397945.1_ASM4139794v1_genomic	-	1.215447755	0.5964929703		4.065649601	2.023485882	0.03124519903	4952		0.1699389641	1.690411632	2.356560131	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.4692123448	random		sorted_ransac	614	False	fraction 0.60 < 0.75; enzymes disagree (p=0.031)	BaeI:only 9 anchors (< 30);CspCI:only 8 anchors (< 30);PsrI:only 9 anchors (< 30)	enzymes disagree (Q=22.6, p=0.0312); largest deviation from Hin4I	SRR28338158	2.577991758
SRR28338158	GCA_041397965.1_ASM4139796v1_genomic	-	1.212560214	0.6273701326		4.629906599	2.21098309	0.821986496	26764		0.1130245473	1.989459048	2.432507132	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2905	False	fraction 0.63 < 0.75	BaeI:only 17 anchors (< 30);CspCI:only 15 anchors (< 30)		SRR28338158	2.317436522
SRR28338158	GCA_041397985.1_ASM4139798v1_genomic	-	0.9460044866	0.636888851		4.507766098	2.172412658	0.9999452246	47209		0.104495322	1.96760559	2.377219725	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	4812	False	fraction 0.64 < 0.75	-		SRR28338158	1.960320377
SRR28338158	GCA_041398005.1_ASM4139800v1_genomic	-	0.8265385442	0.6102211255		4.963981706	2.311497799	0.9948431618	40078		0.1156531381	2.084821813	2.538173784	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3966	False	fraction 0.61 < 0.75	-		SRR28338158	2.08708856
SRR28338158	GCA_041398025.1_ASM4139802v1_genomic	-	1.379924226	0.9162105517		3.256311926	1.703238904	7.775683612e-17	75525		0.1296627176	1.449104647	1.95737316	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8656495776	random		sorted_ransac	9280	False	enzymes disagree (p=7.8e-17)	-	enzymes disagree (Q=111.6, p=7.78e-17); largest deviation from Hin4I	SRR28338158	3.742134736
SRR28338158	GCA_041398035.1_ASM4139803v1_genomic	-	1.111324934	0.4167072214		6.557313632	2.7131049	0.991463009	23749		0.1650488899	2.38961502	3.03659478	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	2106	False	fraction 0.42 < 0.75	BaeI:only 22 anchors (< 30);CspCI:only 22 anchors (< 30);PsrI:only 18 anchors (< 30)		SRR28338158	2.194259948
SRR28338158	GCA_041398065.1_ASM4139806v1_genomic	-	1.149051927	0.4384239153		6.453639491	2.690112989	0.9957282574	30602		0.1843231051	2.328846342	3.051379637	15	16	0.9375	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2803	False	fraction 0.44 < 0.75	BaeI:only 23 anchors (< 30)		SRR28338158	2.365826182
SRR28338158	GCA_041398085.1_ASM4139808v1_genomic	-	2.390806878	0.71657928		5.81247473	2.539152539	0.9675465666	25229		0.1416645518	2.26149512	2.816809958	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2640	False	fraction 0.72 < 0.75	-		SRR28338158	2.891680726
SRR28338158	GCA_041398105.1_ASM4139810v1_genomic	-	2.521147977	0.9454817956		2.996293018	1.583178717	9.655805077e-09	26394		0.1167709971	1.354311768	1.812045666	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7797848813	random		sorted_ransac	3466	False	enzymes disagree (p=9.7e-09)	-	enzymes disagree (Q=68.1, p=9.66e-09); largest deviation from Hin4I	SRR28338158	5.528519375
SRR28338158	GCA_041398125.1_ASM4139812v1_genomic	-	2.269058348	0.397657322		4.853537429	2.279036618	0.001265271298	1280		0.3742844844	1.545452508	3.012620727	7	14	0.5	BcgI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.7259602333	random		sorted_ransac	124	False	fraction 0.40 < 0.75; enzymes disagree (p=0.0013); only 7/14 enzymes produced a fit	AlfI:only 25 anchors (< 30);AloI:only 10 anchors (< 30);BplI:only 3 windows after outlier trimming;BsaXI:only 8 anchors (< 30);CspCI:only 1 windows after outlier trimming;FalI:only 20 anchors (< 30);PpiI:only 3 windows after outlier trimming	enzymes disagree (Q=21.9, p=0.00127); largest deviation from HaeIV	SRR28338158	2.339618374
SRR28338158	GCA_041398145.1_ASM4139814v1_genomic	-	3.323484796	0.6740358642		9.033767765	3.175327826	0.9353230213	10743		0.1559501421	2.869671164	3.480984488	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1111	False	fraction 0.67 < 0.75	BaeI:only 22 anchors (< 30);PsrI:only 29 anchors (< 30)		SRR28338158	2.865097491
SRR28338158	GCA_041398165.1_ASM4139816v1_genomic	-	6.64136109	0.7185217326		11.9805951	3.582627666	0.3618743124	15477		0.1414060035	3.305476992	3.85977834	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.08143134824	fixed		sorted_ransac	1603	False	fraction 0.72 < 0.75; dispersion 6.64 > 5.0	CspCI:only 14 anchors (< 30)		SRR28338158	5.05452015
SRR28338158	GCA_041398185.1_ASM4139818v1_genomic	-	1.747424554	0.6175938895		4.403018085	2.13849277	0.3454051739	8151		0.09789122186	1.946629501	2.330356039	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.09988409958	fixed		sorted_ransac	895	False	fraction 0.62 < 0.75	BaeI:only 13 anchors (< 30);CspCI:only 8 anchors (< 30);PsrI:only 20 anchors (< 30)		SRR28338158	2.513953004
SRR28338158	GCA_041398205.1_ASM4139820v1_genomic	-	2.709787326	0.5877019683		9.093170153	3.184783349	0.9695929625	10523		0.1835441621	2.825043402	3.544523296	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1103	False	fraction 0.59 < 0.75	BaeI:only 16 anchors (< 30);CspCI:only 6 anchors (< 30);PsrI:only 28 anchors (< 30)		SRR28338158	3.832737046
SRR28338158	GCA_041398225.1_ASM4139822v1_genomic	-	1.015407421	0.7374762883		3.843833326	1.94254578	0.3328023301	32561		0.0775707439	1.790509916	2.094581644	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.1055425095	fixed		sorted_ransac	3664	False	fraction 0.74 < 0.75	-		SRR28338158	2.303040314
SRR28338158	GCA_041398245.1_ASM4139824v1_genomic	-	1.276095197	0.8815420191		3.35303511	1.74546759	1.596890628e-10	35471		0.1331152488	1.484566496	2.006368683	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8077697552	random		sorted_ransac	4373	False	enzymes disagree (p=1.6e-10)	-	enzymes disagree (Q=78.0, p=1.6e-10); largest deviation from Hin4I	SRR28338158	3.190943765
SRR28338158	GCA_041398265.1_ASM4139826v1_genomic	-	1.472896009	0.9271951609		3.043788034	1.605867895	4.253910416e-21	29343		0.1219116835	1.366925386	1.844810404	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8876944327	random		sorted_ransac	3824	False	enzymes disagree (p=4.3e-21)	-	enzymes disagree (Q=133.6, p=4.25e-21); largest deviation from CjeI	SRR28338158	3.835197292
SRR28338158	GCA_041398285.1_ASM4139828v1_genomic	-	1.06837271	0.7273520134		4.400578793	2.137693289	5.038121747e-07	17919		0.1285246244	1.885789654	2.389596924	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7424690966	random		sorted_ransac	2174	False	fraction 0.73 < 0.75; enzymes disagree (p=5e-07)	-	enzymes disagree (Q=58.2, p=5.04e-07); largest deviation from BcgI	SRR28338158	2.784852621
SRR28338158	GCA_041398305.1_ASM4139830v1_genomic	-	1.522017785	0.929936249		2.852380847	1.512166622	3.238566175e-11	31686		0.110347947	1.29588862	1.728444624	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.816674812	random		sorted_ransac	4187	False	enzymes disagree (p=3.2e-11)	-	enzymes disagree (Q=81.8, p=3.24e-11); largest deviation from CjePI	SRR28338158	4.067143114
SRR28338158	GCA_041398325.1_ASM4139832v1_genomic	-	1.188576082	0.8005962739		3.864099379	1.950132199	0.0002883947075	29125		0.1199095127	1.715113872	2.185150525	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.636751088	random		sorted_ransac	3585	False	enzymes disagree (p=0.00029)	-	enzymes disagree (Q=41.3, p=0.000288); largest deviation from CjePI	SRR28338158	2.784765252
SRR28338158	GCA_041398345.1_ASM4139834v1_genomic	-	1.322119793	0.872862918		3.377145056	1.755804148	4.736566647e-10	26484		0.1473353631	1.467032142	2.044576153	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8011370743	random		sorted_ransac	3342	False	enzymes disagree (p=4.7e-10)	-	enzymes disagree (Q=75.4, p=4.74e-10); largest deviation from CjePI	SRR28338158	3.150409255
SRR28338158	GCA_041398365.1_ASM4139836v1_genomic	-	1.965062514	0.9769515526		2.507739941	1.326387745	1.653434832e-12	29583		0.104195674	1.122167976	1.530607513	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8310983235	random		sorted_ransac	4064	False	enzymes disagree (p=1.7e-12)	-	enzymes disagree (Q=88.8, p=1.65e-12); largest deviation from CjePI	SRR28338158	6.243807403
SRR28338158	GCA_041398385.1_ASM4139838v1_genomic	-	2.035204886	0.9908200045		2.22345535	1.152803433	7.191005671e-14	12547		0.1005391562	0.9557503083	1.349856559	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8438764539	random		sorted_ransac	1694	False	enzymes disagree (p=7.2e-14)	-	enzymes disagree (Q=96.1, p=7.19e-14); largest deviation from CjeI	SRR28338158	7.862448716
SRR28338158	GCA_041398405.1_ASM4139840v1_genomic	-	1.394453532	0.9085780782		3.497225064	1.806210644	1.5124916739999998e-17	16761		0.1498421263	1.512525473	2.099895815	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8699467256	random		sorted_ransac	2223	False	enzymes disagree (p=1.5e-17)	-	enzymes disagree (Q=115.3, p=1.51e-17); largest deviation from BslFI	SRR28338158	3.558670197
SRR28338158	GCA_041398425.1_ASM4139842v1_genomic	-	1.63346079	0.5786803342		12.51658174	3.645768713	0.193414759	3730		0.1253665031	3.400054882	3.891482544	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.2477735333	fixed		sorted_ransac	386	False	fraction 0.58 < 0.75	BaeI:only 20 anchors (< 30);CspCI:only 3 windows after outlier trimming;PsrI:only 9 anchors (< 30)		SRR28338158	4.872899932
SRR28338158	GCA_041398445.1_ASM4139844v1_genomic	-	1.136821639	0.6896130947		4.713241718	2.236719672	0.5633234601	27003		0.08474963973	2.07061343	2.402825913	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3087	False	fraction 0.69 < 0.75	-		SRR28338158	2.343359941
SRR28338158	GCA_041398465.1_ASM4139846v1_genomic	-	1.704065352	0.5330040957		9.479170489	3.244760816	0.997944609	24691		0.1617404818	2.927755297	3.561766335	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2440	False	fraction 0.53 < 0.75	-		SRR28338158	3.363144584
SRR28338158	GCA_041398485.1_ASM4139848v1_genomic	-	1.234871244	0.7384633832		4.078693957	2.028107259	0.1613419784	24944		0.08297645003	1.865476405	2.190738113	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.2604656108	fixed		sorted_ransac	2848	False	fraction 0.74 < 0.75	-		SRR28338158	2.451110925
SRR28338158	GCA_041398505.1_ASM4139850v1_genomic	-	0.6462582513	0.4676186962		3.939519286	1.978019598	8.181024114e-46	24395		0.4418360579	1.112036837	2.844002358	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.9413447775	random		sorted_ransac	2366	False	fraction 0.47 < 0.75; enzymes disagree (p=8.2e-46)	-	enzymes disagree (Q=255.7, p=8.18e-46); largest deviation from CspCI	SRR28338158	1.763884782
