file	accession	organism	n_contigs	total_len	domain	mag	n50	Completeness	Contamination	genome	n_qc_pass	n	qc_rate_current	mean_cov	med_cov	max_cov
GCA_041397925.1_ASM4139792v1_genomic.fna	GCA_041397925.1	Alphaproteobacteria bacterium (a-proteobacteria)	36	1238801	Bacteria	GCA_041397925.1_ASM4139792v1_genomic	44211	53.09	0.73	GCA_041397925.1_ASM4139792v1_genomic	0	9	0.0	2.8006590175555552	2.705227622	4.997649417
GCA_041397945.1_ASM4139794v1_genomic.fna	GCA_041397945.1	Geminicoccaceae bacterium (a-proteobacteria)	111	3529205	Bacteria	GCA_041397945.1_ASM4139794v1_genomic	60324	57.47	1.12	GCA_041397945.1_ASM4139794v1_genomic	0	9	0.0	2.5564232272222225	2.510575515	3.091919123
GCA_041397965.1_ASM4139796v1_genomic.fna	GCA_041397965.1	Geminicoccaceae bacterium (a-proteobacteria)	209	5259586	Bacteria	GCA_041397965.1_ASM4139796v1_genomic	69193	96.38	6.23	GCA_041397965.1_ASM4139796v1_genomic	0	9	0.0	2.6250889105555557	2.404846199	3.630834268
GCA_041397985.1_ASM4139798v1_genomic.fna	GCA_041397985.1	Geminicoccaceae bacterium (a-proteobacteria)	68	5049594	Bacteria	GCA_041397985.1_ASM4139798v1_genomic	151805	99.28	4.77	GCA_041397985.1_ASM4139798v1_genomic	1	9	0.1111111111111111	2.3272724256666666	2.019321147	4.51617093
GCA_041398005.1_ASM4139800v1_genomic.fna	GCA_041398005.1	Geminicoccaceae bacterium (a-proteobacteria)	30	4275610	Bacteria	GCA_041398005.1_ASM4139800v1_genomic	367853	94.99	1.59	GCA_041398005.1_ASM4139800v1_genomic	0	9	0.0	3.297507737666667	2.28078521	10.91103638
GCA_041398025.1_ASM4139802v1_genomic.fna	GCA_041398025.1	Alphaproteobacteria bacterium (a-proteobacteria)	81	6947703	Bacteria	GCA_041398025.1_ASM4139802v1_genomic	152410	92.55	1.57	GCA_041398025.1_ASM4139802v1_genomic	0	9	0.0	3.749140971222223	3.853452219	5.115791984
GCA_041398035.1_ASM4139803v1_genomic.fna	GCA_041398035.1	Geminicoccaceae bacterium (a-proteobacteria)	101	3747853	Bacteria	GCA_041398035.1_ASM4139803v1_genomic	66942	53.08	0.53	GCA_041398035.1_ASM4139803v1_genomic	0	9	0.0	2.452828314444444	2.203551873	4.566169282
GCA_041398065.1_ASM4139806v1_genomic.fna	GCA_041398065.1	Dongiaceae bacterium (a-proteobacteria)	112	4726391	Bacteria	GCA_041398065.1_ASM4139806v1_genomic	71341	65.86	1.01	GCA_041398065.1_ASM4139806v1_genomic	0	9	0.0	4.504292209222222	3.698852325	12.88717249
GCA_041398085.1_ASM4139808v1_genomic.fna	GCA_041398085.1	Parvularculaceae bacterium (a-proteobacteria)	86	3022086	Bacteria	GCA_041398085.1_ASM4139808v1_genomic	67345	79.55	3.49	GCA_041398085.1_ASM4139808v1_genomic	0	9	0.0	3.0048625264444446	2.891680726	5.502070436
GCA_041398105.1_ASM4139810v1_genomic.fna	GCA_041398105.1	Parvularculaceae bacterium (a-proteobacteria)	97	3142881	Bacteria	GCA_041398105.1_ASM4139810v1_genomic	71992	87.12	6.52	GCA_041398105.1_ASM4139810v1_genomic	2	9	0.2222222222222222	3.5347719056666667	3.212436612	5.528519375
GCA_041398125.1_ASM4139812v1_genomic.fna	GCA_041398125.1	Parvularculaceae bacterium (a-proteobacteria)	50	2254314	Bacteria	GCA_041398125.1_ASM4139812v1_genomic	95393	62.95	0.68	GCA_041398125.1_ASM4139812v1_genomic	0	9	0.0	3.133225776666667	2.838679555	4.835443611
GCA_041398145.1_ASM4139814v1_genomic.fna	GCA_041398145.1	Parvularculaceae bacterium (a-proteobacteria)	18	3371551	Bacteria	GCA_041398145.1_ASM4139814v1_genomic	427064	96.42	0.21	GCA_041398145.1_ASM4139814v1_genomic	0	9	0.0	3.8538905263333336	3.289223308	6.866656211
GCA_041398165.1_ASM4139816v1_genomic.fna	GCA_041398165.1	Parvularculaceae bacterium (a-proteobacteria)	50	1860413	Bacteria	GCA_041398165.1_ASM4139816v1_genomic	73850	55.19	1.78	GCA_041398165.1_ASM4139816v1_genomic	0	9	0.0	3.6775441717777775	3.455378071	5.05452015
GCA_041398185.1_ASM4139818v1_genomic.fna	GCA_041398185.1	Parvularculaceae bacterium (a-proteobacteria)	64	3588849	Bacteria	GCA_041398185.1_ASM4139818v1_genomic	110151	87.71	0.71	GCA_041398185.1_ASM4139818v1_genomic	0	9	0.0	2.592269910777778	2.552405282	2.975071545
GCA_041398205.1_ASM4139820v1_genomic.fna	GCA_041398205.1	Parvularculaceae bacterium (a-proteobacteria)	61	3807739	Bacteria	GCA_041398205.1_ASM4139820v1_genomic	121736	93.37	2.45	GCA_041398205.1_ASM4139820v1_genomic	1	9	0.1111111111111111	3.252224224444445	3.441181298	3.8365918
GCA_041398225.1_ASM4139822v1_genomic.fna	GCA_041398225.1	Hyphomonadaceae bacterium (a-proteobacteria)	62	3387289	Bacteria	GCA_041398225.1_ASM4139822v1_genomic	115663	83.68	0.66	GCA_041398225.1_ASM4139822v1_genomic	0	9	0.0	2.7079192838888893	2.638045302	3.723977962
GCA_041398245.1_ASM4139824v1_genomic.fna	GCA_041398245.1	Hyphomonadaceae bacterium (a-proteobacteria)	29	3366740	Bacteria	GCA_041398245.1_ASM4139824v1_genomic	182076	81.64	1.73	GCA_041398245.1_ASM4139824v1_genomic	0	9	0.0	2.998965171777778	3.049780564	4.952910873
GCA_041398265.1_ASM4139826v1_genomic.fna	GCA_041398265.1	Hyphomonadaceae bacterium (a-proteobacteria)	29	2989507	Bacteria	GCA_041398265.1_ASM4139826v1_genomic	173661	80.5	1.44	GCA_041398265.1_ASM4139826v1_genomic	0	9	0.0	3.2906073715555557	3.369328417	4.422348479
GCA_041398285.1_ASM4139828v1_genomic.fna	GCA_041398285.1	Hyphomonadaceae bacterium (a-proteobacteria)	82	2198807	Bacteria	GCA_041398285.1_ASM4139828v1_genomic	58230	50.0	2.28	GCA_041398285.1_ASM4139828v1_genomic	0	9	0.0	2.8886648153333336	2.784852621	4.39353492
GCA_041398305.1_ASM4139830v1_genomic.fna	GCA_041398305.1	Hyphomonadaceae bacterium (a-proteobacteria)	41	3247647	Bacteria	GCA_041398305.1_ASM4139830v1_genomic	154647	82.72	0.95	GCA_041398305.1_ASM4139830v1_genomic	0	9	0.0	3.298779925111111	3.353819621	5.080467888
GCA_041398325.1_ASM4139832v1_genomic.fna	GCA_041398325.1	Hyphomonadaceae bacterium (a-proteobacteria)	39	3102366	Bacteria	GCA_041398325.1_ASM4139832v1_genomic	165862	84.43	0.32	GCA_041398325.1_ASM4139832v1_genomic	0	9	0.0	3.2549272383333334	3.102848839	5.150096907
GCA_041398345.1_ASM4139834v1_genomic.fna	GCA_041398345.1	Hyphomonadaceae bacterium (a-proteobacteria)	30	2946161	Bacteria	GCA_041398345.1_ASM4139834v1_genomic	202930	84.6	0.7	GCA_041398345.1_ASM4139834v1_genomic	1	9	0.1111111111111111	3.1013630024444447	3.118933559	4.144784045
GCA_041398365.1_ASM4139836v1_genomic.fna	GCA_041398365.1	Hyphomonas sp. (a-proteobacteria)	52	3244661	Bacteria	GCA_041398365.1_ASM4139836v1_genomic	127856	88.92	2.75	GCA_041398365.1_ASM4139836v1_genomic	1	9	0.1111111111111111	3.0944310701111113	2.444861656	6.243807403
GCA_041398385.1_ASM4139838v1_genomic.fna	GCA_041398385.1	Hyphomonas sp. (a-proteobacteria)	17	3029044	Bacteria	GCA_041398385.1_ASM4139838v1_genomic	422313	87.28	0.0	GCA_041398385.1_ASM4139838v1_genomic	0	9	0.0	4.298451033666667	4.39486972	7.862448716
GCA_041398405.1_ASM4139840v1_genomic.fna	GCA_041398405.1	Hyphomonas sp. (a-proteobacteria)	44	2007745	Bacteria	GCA_041398405.1_ASM4139840v1_genomic	75543	50.21	2.07	GCA_041398405.1_ASM4139840v1_genomic	0	9	0.0	2.859126709111111	2.656640015	3.961857195
GCA_041398425.1_ASM4139842v1_genomic.fna	GCA_041398425.1	Hyphomonas sp. (a-proteobacteria)	63	2261536	Bacteria	GCA_041398425.1_ASM4139842v1_genomic	79841	58.11	0.35	GCA_041398425.1_ASM4139842v1_genomic	0	9	0.0	3.2089064372222222	2.956947242	4.872899932
GCA_041398445.1_ASM4139844v1_genomic.fna	GCA_041398445.1	Hyphomonas sp. (a-proteobacteria)	64	3283824	Bacteria	GCA_041398445.1_ASM4139844v1_genomic	115485	87.52	1.99	GCA_041398445.1_ASM4139844v1_genomic	1	9	0.1111111111111111	3.5096849199999998	2.909529709	8.329744644
GCA_041398465.1_ASM4139846v1_genomic.fna	GCA_041398465.1	Hyphomonas sp. (a-proteobacteria)	7	3595122	Bacteria	GCA_041398465.1_ASM4139846v1_genomic	835991	100.0	0.27	GCA_041398465.1_ASM4139846v1_genomic	0	9	0.0	4.858330675888889	2.8693037	12.29934495
GCA_041398485.1_ASM4139848v1_genomic.fna	GCA_041398485.1	Hyphomonas sp. (a-proteobacteria)	38	2784730	Bacteria	GCA_041398485.1_ASM4139848v1_genomic	139533	65.68	0.1	GCA_041398485.1_ASM4139848v1_genomic	0	9	0.0	2.4716521264444444	2.42014718	3.523578005
GCA_041398505.1_ASM4139850v1_genomic.fna	GCA_041398505.1	Planctomycetota bacterium (planctomycetes)	14	4035871	Bacteria	GCA_041398505.1_ASM4139850v1_genomic	875952	89.48	0.55	GCA_041398505.1_ASM4139850v1_genomic	0	9	0.0	2.3997522265555555	1.942871853	4.771446955
GCA_041398525.1_ASM4139852v1_genomic.fna	GCA_041398525.1	Planctomycetota bacterium (planctomycetes)	83	3576152	Bacteria	GCA_041398525.1_ASM4139852v1_genomic	75465	52.27	2.34	GCA_041398525.1_ASM4139852v1_genomic	0	9	0.0	1.9337438285555555	1.894744643	2.428513243
GCA_041398545.1_ASM4139854v1_genomic.fna	GCA_041398545.1	Planctomycetota bacterium (planctomycetes)	66	3940756	Bacteria	GCA_041398545.1_ASM4139854v1_genomic	88935	69.66	1.15	GCA_041398545.1_ASM4139854v1_genomic	0	9	0.0	2.5490913086666662	2.140057235	3.829015589
GCA_041398565.1_ASM4139856v1_genomic.fna	GCA_041398565.1	Planctomycetota bacterium (planctomycetes)	8	7359044	Bacteria	GCA_041398565.1_ASM4139856v1_genomic	1619212	94.26	3.76	GCA_041398565.1_ASM4139856v1_genomic	1	9	0.1111111111111111	3.6898391157777777	3.663203513	5.838828033
GCA_041398585.1_ASM4139858v1_genomic.fna	GCA_041398585.1	Planctomycetota bacterium (planctomycetes)	42	3812972	Bacteria	GCA_041398585.1_ASM4139858v1_genomic	145699	40.54	0.28	GCA_041398585.1_ASM4139858v1_genomic	0	9	0.0	2.481447722888889	2.759455489	3.254977324
GCA_041398605.1_ASM4139860v1_genomic.fna	GCA_041398605.1	Planctomycetota bacterium (planctomycetes)	60	6991412	Bacteria	GCA_041398605.1_ASM4139860v1_genomic	305523	89.65	0.23	GCA_041398605.1_ASM4139860v1_genomic	0	9	0.0	2.224804492666667	2.179565619	2.892742189
GCA_041398625.1_ASM4139862v1_genomic.fna	GCA_041398625.1	Planctomycetota bacterium (planctomycetes)	91	3425864	Bacteria	GCA_041398625.1_ASM4139862v1_genomic	63787	47.93	0.58	GCA_041398625.1_ASM4139862v1_genomic	0	9	0.0	1.9216626746666665	2.076118755	2.3365698
GCA_041398635.1_ASM4139863v1_genomic.fna	GCA_041398635.1	Planctomycetota bacterium (planctomycetes)	40	4513047	Bacteria	GCA_041398635.1_ASM4139863v1_genomic	193783	93.54	0.49	GCA_041398635.1_ASM4139863v1_genomic	0	9	0.0	3.5031746291111108	2.259711049	8.186825159
GCA_041398665.1_ASM4139866v1_genomic.fna	GCA_041398665.1	Planctomycetota bacterium (planctomycetes)	97	5057124	Bacteria	GCA_041398665.1_ASM4139866v1_genomic	120075	81.31	1.03	GCA_041398665.1_ASM4139866v1_genomic	0	9	0.0	2.6974169724444446	2.338629173	3.68243474
GCA_041398685.1_ASM4139868v1_genomic.fna	GCA_041398685.1	Planctomycetota bacterium (planctomycetes)	110	5001872	Bacteria	GCA_041398685.1_ASM4139868v1_genomic	117325	90.8	4.61	GCA_041398685.1_ASM4139868v1_genomic	0	9	0.0	2.900667746111111	2.812749641	4.701766851
GCA_041398705.1_ASM4139870v1_genomic.fna	GCA_041398705.1	Planctomycetota bacterium (planctomycetes)	19	4662353	Bacteria	GCA_041398705.1_ASM4139870v1_genomic	543408	89.54	0.38	GCA_041398705.1_ASM4139870v1_genomic	0	9	0.0	1.859280917888889	1.811845729	2.608110074
GCA_041398725.1_ASM4139872v1_genomic.fna	GCA_041398725.1	Planctomycetaceae bacterium (planctomycetes)	35	5987086	Bacteria	GCA_041398725.1_ASM4139872v1_genomic	423315	71.31	0.97	GCA_041398725.1_ASM4139872v1_genomic	1	9	0.1111111111111111	1.9792559175555557	1.799386128	2.615283574
GCA_041398745.1_ASM4139874v1_genomic.fna	GCA_041398745.1	Planctomycetaceae bacterium (planctomycetes)	19	7252736	Bacteria	GCA_041398745.1_ASM4139874v1_genomic	829141	99.99	0.22	GCA_041398745.1_ASM4139874v1_genomic	0	9	0.0	2.464478024888889	2.193948042	3.936207817
GCA_041398765.1_ASM4139876v1_genomic.fna	GCA_041398765.1	Planctomycetaceae bacterium (planctomycetes)	76	5521031	Bacteria	GCA_041398765.1_ASM4139876v1_genomic	447671	87.77	1.5	GCA_041398765.1_ASM4139876v1_genomic	0	9	0.0	2.2760256824444443	2.121827751	2.919422862
GCA_041398785.1_ASM4139878v1_genomic.fna	GCA_041398785.1	Planctomycetaceae bacterium (planctomycetes)	73	7322031	Bacteria	GCA_041398785.1_ASM4139878v1_genomic	238052	96.84	0.78	GCA_041398785.1_ASM4139878v1_genomic	1	9	0.1111111111111111	2.426453533888889	2.373286115	3.026024736
GCA_041398805.1_ASM4139880v1_genomic.fna	GCA_041398805.1	Planctomycetaceae bacterium (planctomycetes)	42	5866296	Bacteria	GCA_041398805.1_ASM4139880v1_genomic	503603	78.97	2.46	GCA_041398805.1_ASM4139880v1_genomic	0	9	0.0	1.7740625814444444	1.619414115	2.799455659
GCA_041398825.1_ASM4139882v1_genomic.fna	GCA_041398825.1	Planctomycetaceae bacterium (planctomycetes)	33	7087165	Bacteria	GCA_041398825.1_ASM4139882v1_genomic	420822	98.77	0.15	GCA_041398825.1_ASM4139882v1_genomic	0	9	0.0	2.2102249964444445	1.950369027	4.08080873
GCA_041398845.1_ASM4139884v1_genomic.fna	GCA_041398845.1	Planctomycetaceae bacterium (planctomycetes)	27	8557773	Bacteria	GCA_041398845.1_ASM4139884v1_genomic	1689918	99.94	1.05	GCA_041398845.1_ASM4139884v1_genomic	0	9	0.0	2.2496871097777777	2.363785285	3.050298079
GCA_041398865.1_ASM4139886v1_genomic.fna	GCA_041398865.1	Planctomycetaceae bacterium (planctomycetes)	55	7494771	Bacteria	GCA_041398865.1_ASM4139886v1_genomic	267312	92.27	0.92	GCA_041398865.1_ASM4139886v1_genomic	0	9	0.0	1.9836523196666667	1.829793512	2.732610164
GCA_041398885.1_ASM4139888v1_genomic.fna	GCA_041398885.1	Planctomycetaceae bacterium (planctomycetes)	90	5007804	Bacteria	GCA_041398885.1_ASM4139888v1_genomic	138320	76.14	0.73	GCA_041398885.1_ASM4139888v1_genomic	0	9	0.0	2.084403183777778	2.103192722	2.413284643
GCA_041398905.1_ASM4139890v1_genomic.fna	GCA_041398905.1	Planctomycetaceae bacterium (planctomycetes)	33	5268287	Bacteria	GCA_041398905.1_ASM4139890v1_genomic	307431	93.44	0.9	GCA_041398905.1_ASM4139890v1_genomic	0	9	0.0	2.244575559222222	1.987542866	3.064117425
GCA_041398925.1_ASM4139892v1_genomic.fna	GCA_041398925.1	Pirellulaceae bacterium (planctomycetes)	116	5366678	Bacteria	GCA_041398925.1_ASM4139892v1_genomic	99836	77.65	1.18	GCA_041398925.1_ASM4139892v1_genomic	0	9	0.0	1.9391642773333335	1.904078406	2.340307097
GCA_041398945.1_ASM4139894v1_genomic.fna	GCA_041398945.1	Planctomycetaceae bacterium (planctomycetes)	177	6033288	Bacteria	GCA_041398945.1_ASM4139894v1_genomic	60290	80.71	1.73	GCA_041398945.1_ASM4139894v1_genomic	0	9	0.0	2.0800473323333333	1.98977977	2.404137781
GCA_041398965.1_ASM4139896v1_genomic.fna	GCA_041398965.1	Planctomycetaceae bacterium (planctomycetes)	80	5039572	Bacteria	GCA_041398965.1_ASM4139896v1_genomic	128940	83.11	0.35	GCA_041398965.1_ASM4139896v1_genomic	2	9	0.2222222222222222	2.4311107183333336	2.303063455	3.080956781
GCA_041398985.1_ASM4139898v1_genomic.fna	GCA_041398985.1	Pirellulaceae bacterium (planctomycetes)	47	7489953	Bacteria	GCA_041398985.1_ASM4139898v1_genomic	397807	96.79	1.82	GCA_041398985.1_ASM4139898v1_genomic	0	9	0.0	2.0868899955555555	1.820186498	2.804809608
GCA_041399005.1_ASM4139900v1_genomic.fna	GCA_041399005.1	Pirellulaceae bacterium (planctomycetes)	168	7933134	Bacteria	GCA_041399005.1_ASM4139900v1_genomic	117537	72.18	2.5	GCA_041399005.1_ASM4139900v1_genomic	0	9	0.0	2.1013408666666664	2.097528085	2.626338952
GCA_041399025.1_ASM4139902v1_genomic.fna	GCA_041399025.1	Pirellulaceae bacterium (planctomycetes)	60	7747658	Bacteria	GCA_041399025.1_ASM4139902v1_genomic	262877	96.12	2.69	GCA_041399025.1_ASM4139902v1_genomic	0	9	0.0	1.9198938201111109	1.727381202	2.422960223
GCA_041399045.1_ASM4139904v1_genomic.fna	GCA_041399045.1	Pirellulaceae bacterium (planctomycetes)	28	5530324	Bacteria	GCA_041399045.1_ASM4139904v1_genomic	568297	91.96	1.08	GCA_041399045.1_ASM4139904v1_genomic	0	9	0.0	1.9390052247777778	1.839510112	2.535088271
GCA_041399065.1_ASM4139906v1_genomic.fna	GCA_041399065.1	Pirellulaceae bacterium (planctomycetes)	22	9804014	Bacteria	GCA_041399065.1_ASM4139906v1_genomic	1041996	95.59	4.0	GCA_041399065.1_ASM4139906v1_genomic	0	9	0.0	2.3296160405555555	2.309648025	3.307273143
GCA_041399085.1_ASM4139908v1_genomic.fna	GCA_041399085.1	Pirellulaceae bacterium (planctomycetes)	203	6935706	Bacteria	GCA_041399085.1_ASM4139908v1_genomic	79324	85.48	0.84	GCA_041399085.1_ASM4139908v1_genomic	0	9	0.0	2.0795660486666665	2.008167334	2.60631435
GCA_041399105.1_ASM4139910v1_genomic.fna	GCA_041399105.1	Pirellulaceae bacterium (planctomycetes)	144	7672353	Bacteria	GCA_041399105.1_ASM4139910v1_genomic	109600	85.7	2.68	GCA_041399105.1_ASM4139910v1_genomic	0	9	0.0	1.9967504115555554	1.868931338	2.808487008
GCA_041399125.1_ASM4139912v1_genomic.fna	GCA_041399125.1	Pirellulales bacterium (planctomycetes)	20	6480992	Bacteria	GCA_041399125.1_ASM4139912v1_genomic	807431	87.49	1.75	GCA_041399125.1_ASM4139912v1_genomic	0	9	0.0	2.0955271866666667	2.084836011	2.511174523
GCA_041399145.1_ASM4139914v1_genomic.fna	GCA_041399145.1	Phycisphaerae bacterium (planctomycetes)	51	4677013	Bacteria	GCA_041399145.1_ASM4139914v1_genomic	197046	67.77	0.32	GCA_041399145.1_ASM4139914v1_genomic	3	9	0.3333333333333333	2.2009639001111108	2.112006791	3.111282939
GCA_041399155.1_ASM4139915v1_genomic.fna	GCA_041399155.1	Zavarzinella sp. (planctomycetes)	9	5998176	Bacteria	GCA_041399155.1_ASM4139915v1_genomic	1003489	97.64	2.0	GCA_041399155.1_ASM4139915v1_genomic	0	9	0.0	2.201973442222222	1.904995608	3.912644247
GCA_041399205.1_ASM4139920v1_genomic.fna	GCA_041399205.1	Pirellulaceae bacterium (planctomycetes)	86	8026707	Bacteria	GCA_041399205.1_ASM4139920v1_genomic	264757	88.68	0.79	GCA_041399205.1_ASM4139920v1_genomic	2	9	0.2222222222222222	2.0011107932222223	1.883061502	2.567500287
GCA_041401905.1_ASM4140190v1_genomic.fna	GCA_041401905.1	Phycisphaerales bacterium (planctomycetes)	48	3098120	Bacteria	GCA_041401905.1_ASM4140190v1_genomic	118015	85.43	0.21	GCA_041401905.1_ASM4140190v1_genomic	0	9	0.0	2.088892093666667	2.112654975	2.375045242
GCA_041401925.1_ASM4140192v1_genomic.fna	GCA_041401925.1	Phycisphaerales bacterium (planctomycetes)	97	3178385	Bacteria	GCA_041401925.1_ASM4140192v1_genomic	85008	72.07	5.67	GCA_041401925.1_ASM4140192v1_genomic	0	9	0.0	2.2152827763333334	2.013032978	3.654586611
GCA_041401945.1_ASM4140194v1_genomic.fna	GCA_041401945.1	Phycisphaerales bacterium (planctomycetes)	4	3502780	Bacteria	GCA_041401945.1_ASM4140194v1_genomic	2207697	95.11	0.64	GCA_041401945.1_ASM4140194v1_genomic	0	9	0.0	2.8763736723333335	3.131866818	3.636232387
GCA_041401965.1_ASM4140196v1_genomic.fna	GCA_041401965.1	Phycisphaerales bacterium (planctomycetes)	68	2381957	Bacteria	GCA_041401965.1_ASM4140196v1_genomic	51341	50.73	0.42	GCA_041401965.1_ASM4140196v1_genomic	0	9	0.0	2.0317156162222223	2.128678133	2.366995073
GCA_041401985.1_ASM4140198v1_genomic.fna	GCA_041401985.1	Phycisphaerales bacterium (planctomycetes)	42	4056103	Bacteria	GCA_041401985.1_ASM4140198v1_genomic	188306	90.98	1.31	GCA_041401985.1_ASM4140198v1_genomic	0	9	0.0	2.912088059888889	2.114039976	5.438211876
GCA_041402005.1_ASM4140200v1_genomic.fna	GCA_041402005.1	Phycisphaerales bacterium (planctomycetes)	14	3506848	Bacteria	GCA_041402005.1_ASM4140200v1_genomic	458326	89.29	0.44	GCA_041402005.1_ASM4140200v1_genomic	0	9	0.0	2.194853849222222	2.065216852	3.46692862
GCA_041402025.1_ASM4140202v1_genomic.fna	GCA_041402025.1	Phycisphaerales bacterium (planctomycetes)	139	4772116	Bacteria	GCA_041402025.1_ASM4140202v1_genomic	60815	87.07	1.87	GCA_041402025.1_ASM4140202v1_genomic	0	9	0.0	2.394017479	2.014349947	4.047942318
GCA_041402045.1_ASM4140204v1_genomic.fna	GCA_041402045.1	Planctomycetota bacterium (planctomycetes)	158	7916527	Bacteria	GCA_041402045.1_ASM4140204v1_genomic	85321	85.11	3.88	GCA_041402045.1_ASM4140204v1_genomic	0	9	0.0	2.2932091275555555	2.012356396	3.682894428
GCA_041402065.1_ASM4140206v1_genomic.fna	GCA_041402065.1	Candidatus Brocadiaceae bacterium (planctomycetes)	15	3913822	Bacteria	GCA_041402065.1_ASM4140206v1_genomic	625588	100.0	2.7	GCA_041402065.1_ASM4140206v1_genomic	0	9	0.0	3.764353125111111	2.266030056	12.84729407
GCA_041402085.1_ASM4140208v1_genomic.fna	GCA_041402085.1	Candidatus Scalinduaceae bacterium (planctomycetes)	2	4255847	Bacteria	GCA_041402085.1_ASM4140208v1_genomic	4149782	98.29	3.0	GCA_041402085.1_ASM4140208v1_genomic	0	9	0.0	4.1027027196666666	1.95293097	12.15676493
GCA_041402105.1_ASM4140210v1_genomic.fna	GCA_041402105.1	Candidatus Scalinduaceae bacterium (planctomycetes)	26	4063349	Bacteria	GCA_041402105.1_ASM4140210v1_genomic	301439	91.31	2.62	GCA_041402105.1_ASM4140210v1_genomic	0	9	0.0	2.405989243111111	1.562884332	5.884135524
GCA_041402125.1_ASM4140212v1_genomic.fna	GCA_041402125.1	Planctomycetota bacterium (planctomycetes)	44	4963269	Bacteria	GCA_041402125.1_ASM4140212v1_genomic	264419	82.53	2.72	GCA_041402125.1_ASM4140212v1_genomic	0	9	0.0	2.8954603602222218	2.955933279	4.520360821
GCA_041402145.1_ASM4140214v1_genomic.fna	GCA_041402145.1	Patescibacteria group bacterium (bacteria)	6	929910	Bacteria	GCA_041402145.1_ASM4140214v1_genomic	261458	93.27	0.3	GCA_041402145.1_ASM4140214v1_genomic	0	9	0.0	2.132613669222222	1.767652536	5.081503964
GCA_041402165.1_ASM4140216v1_genomic.fna	GCA_041402165.1	Minisyncoccota bacterium (bacteria)	1	643671	Bacteria	GCA_041402165.1_ASM4140216v1_genomic	643671	99.69	0.52	GCA_041402165.1_ASM4140216v1_genomic	0	9	0.0	3.7957073709999998	2.407514801	14.95808709
GCA_041402185.1_ASM4140218v1_genomic.fna	GCA_041402185.1	Saccharimonadales bacterium (SeqCode) (bacteria)	5	876510	Bacteria	GCA_041402185.1_ASM4140218v1_genomic	617648	95.21	2.03	GCA_041402185.1_ASM4140218v1_genomic	0	9	0.0	1.6486305588888888	1.553994341	2.068728672
